begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Nominal,Apposition,Pronoun,Difficult
7960,7962,,,-1,-1,"hank you, boys. Thank you.
   ",me,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
7975,7976,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
10439,10444,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
10482,10484,,,-1,-1,"hank you, boys. Thank you.
   ",my,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
10513,10518,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
13104,13109,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
13114,13117,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
14554,14559,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
14577,14580,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
14595,14600,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
14665,14667,,,-1,-1,"hank you, boys. Thank you.
   ",Mr,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,true,false,false,true
14675,14680,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
14683,14688,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
14705,14710,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
16938,16943,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
16977,16984,,,-1,-1,"hank you, boys. Thank you.
   ",himself,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
16995,17000,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
19874,19879,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
19948,19953,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
20016,20019,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
20025,20027,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
21164,21169,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
21264,21269,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
21702,21707,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
24729,24734,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
29582,29587,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
32683,32688,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
32735,32738,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
32752,32757,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
32854,32859,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
32867,32871,,,-1,-1,"hank you, boys. Thank you.
   ",your,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
32897,32902,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
32905,32906,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
32961,32966,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
36834,36839,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
36889,36894,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
36959,36964,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
37025,37030,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
37102,37107,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
37247,37252,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
37289,37292,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
37332,37337,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
38678,38683,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
38689,38693,,,-1,-1,"hank you, boys. Thank you.
   ",your,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
38726,38731,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
38747,38752,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
38850,38855,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
38861,38864,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
40992,40997,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
41025,41027,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
41091,41094,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
41113,41118,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
41299,41304,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
41637,41642,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
42641,42646,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
42697,42699,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
42729,42734,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
43015,43020,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
43022,43027,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
43035,43040,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
48545,48550,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
48582,48587,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
48741,48746,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
55181,55190,,,-1,-1,"hank you, boys. Thank you.
   ",Mr. Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
56332,56337,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
56410,56415,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
56444,56449,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
57097,57102,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
63286,63291,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
63294,63296,,,-1,-1,"hank you, boys. Thank you.
   ",My,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
63695,63700,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
63839,63844,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
63954,63959,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
64014,64019,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
64165,64170,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
64602,64607,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
64882,64887,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
65191,65196,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
72691,72696,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
72717,72720,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
72753,72758,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
78711,78716,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
78719,78721,,,-1,-1,"hank you, boys. Thank you.
   ",Me,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
78972,78977,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
79320,79325,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
79471,79476,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
94442,94447,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
95921,95926,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
95975,95978,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
108427,108432,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
109212,109217,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
109499,109504,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
109642,109647,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
112393,112398,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
112419,112424,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114188,114193,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114299,114304,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114321,114324,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
114561,114566,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114586,114591,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114599,114604,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114616,114617,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
114678,114683,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
114716,114719,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,true,false
114736,114741,,,-1,-1,"hank you, boys. Thank you.
   ",MEEKS,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
121183,121188,,,-1,-1,"hank you, boys. Thank you.
   ",Meeks,"
INT. WELTON ACADEMY HALLWAY -",22,MEEKS,false,false,false,false,false,false,false
18440,18443,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
18459,18463,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
18473,18474,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
18826,18830,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
19132,19136,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
19195,19199,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
19515,19519,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
20712,20725,,,-1,-1,"hank you, boys. Thank you.
   ",Chet Danburry,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
20742,20750,,,-1,-1,"hank you, boys. Thank you.
   ",That guy,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,true,false,false,false
20915,20921,,,-1,-1,"hank you, boys. Thank you.
   ",a jerk,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,true,false,false,false
54219,54223,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
54258,54261,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
54419,54425,,,-1,-1,"hank you, boys. Thank you.
   ",Chet's,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
66367,66371,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
66424,66426,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
66983,66996,,,-1,-1,"hank you, boys. Thank you.
   ",Chet Danburry,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
73589,73595,,,-1,-1,"hank you, boys. Thank you.
   ",CHET'S,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
74051,74055,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
74223,74229,,,-1,-1,"hank you, boys. Thank you.
   ",CHET'S,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
74318,74322,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
74363,74369,,,-1,-1,"hank you, boys. Thank you.
   ",CHET'S,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
76614,76620,,,-1,-1,"hank you, boys. Thank you.
   ",CHET'S,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
76716,76720,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
76736,76739,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
76749,76751,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77298,77302,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77304,77308,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77322,77326,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77383,77387,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77518,77522,,,-1,-1,"hank you, boys. Thank you.
   ",your,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77565,77569,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77583,77586,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77599,77603,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77649,77653,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77655,77659,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77686,77690,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77722,77725,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77737,77741,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77749,77756,,,-1,-1,"hank you, boys. Thank you.
   ",himself,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77798,77800,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77902,77906,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
77912,77915,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
77972,77976,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78002,78006,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78040,78044,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78066,78070,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78225,78229,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78281,78285,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78287,78290,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
78307,78311,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78398,78402,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78459,78463,,,-1,-1,"hank you, boys. Thank you.
   ",CHET,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
78476,78477,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
91918,91922,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
91941,91943,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
96434,96438,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
96495,96498,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
96982,96986,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
97083,97086,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
97118,97122,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
97560,97564,,,-1,-1,"hank you, boys. Thank you.
   ",Chet,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,false,false
97592,97594,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",23,CHET,false,false,false,false,false,true,false
74535,74540,,,-1,-1,"hank you, boys. Thank you.
   ",Bubba,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,false,false
74580,74583,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,true,false
74598,74603,,,-1,-1,"hank you, boys. Thank you.
   ",Bubba,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,false,false
74640,74645,,,-1,-1,"hank you, boys. Thank you.
   ",BUBBA,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,false,false
74736,74741,,,-1,-1,"hank you, boys. Thank you.
   ",BUBBA,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,false,false
74892,74897,,,-1,-1,"hank you, boys. Thank you.
   ",Bubba,"
INT. WELTON ACADEMY HALLWAY -",24,Bubba,false,false,false,false,false,false,false
