begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
99884,99889,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
99988,99992,,,-1,-1,"             

          END. ",wife,"


 
                         ",18,Sarah,false,false,false,false,false,true,false
101186,101194,,,-1,-1,"             

          END. ",His wife,"


 
                         ",18,Sarah,false,false,false,false,false,true,false
122006,122011,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
122497,122504,,,-1,-1,"             

          END. ",Sarah's,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
122565,122570,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
122650,122653,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
122688,122691,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
122715,122718,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
122754,122757,,,-1,-1,"             

          END. ",She,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
122793,122796,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
122873,122878,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
122904,122905,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
123034,123037,,,-1,-1,"             

          END. ",You,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
123121,123126,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
123240,123245,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
123445,123450,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
123470,123473,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
174692,174697,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
174706,174713,,,-1,-1,"             

          END. ",herself,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
174865,174870,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
174961,174966,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
174978,174979,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
175222,175229,,,-1,-1,"             

          END. ",Sarah's,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
175332,175337,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
175642,175647,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
175989,175994,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
176614,176619,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
176670,176671,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
176683,176685,,,-1,-1,"             

          END. ",my,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
176781,176784,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
177035,177040,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
177121,177123,,,-1,-1,"             

          END. ",My,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
177159,177160,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
177397,177407,,,-1,-1,"             

          END. ",Mrs.Borden,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
177510,177514,,,-1,-1,"             

          END. ",wife,"


 
                         ",18,Sarah,false,false,false,false,false,true,false
177570,177575,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
177737,177742,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
177916,177921,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178010,178015,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178116,178119,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
178211,178216,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178375,178380,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178451,178454,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
178513,178518,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178539,178540,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
178653,178658,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178718,178723,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178799,178804,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
178847,178848,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
178914,178916,,,-1,-1,"             

          END. ",me,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
178960,178961,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
184120,184123,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
195949,195954,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196029,196032,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196087,196090,,,-1,-1,"             

          END. ",She,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196135,196138,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196155,196160,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196224,196229,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196291,196294,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196369,196374,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196385,196388,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196400,196404,,,-1,-1,"             

          END. ",your,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196489,196492,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196524,196527,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196533,196536,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196554,196557,,,-1,-1,"             

          END. ",She,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196618,196623,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196738,196743,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
196821,196824,,,-1,-1,"             

          END. ",She,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
196856,196859,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
197601,197606,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
197610,197613,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
197631,197634,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
197763,197766,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
197796,197799,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
197812,197815,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
209822,209827,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
209861,209862,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
209965,209970,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210057,210060,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210134,210139,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210156,210157,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210166,210169,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210263,210268,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210280,210281,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210296,210297,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210457,210462,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210464,210467,,,-1,-1,"             

          END. ",You,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210697,210702,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210721,210722,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210734,210735,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
210894,210899,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
210901,210904,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211050,211055,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211141,211146,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211158,211159,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211314,211317,,,-1,-1,"             

          END. ",you,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211342,211347,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211364,211367,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211403,211408,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211455,211456,,,-1,-1,"             

          END. ",I,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211484,211486,,,-1,-1,"             

          END. ",me,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211566,211569,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211609,211614,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211647,211649,,,-1,-1,"             

          END. ",me,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211679,211682,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
211764,211769,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211838,211843,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
211929,211932,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
212531,212536,,,-1,-1,"             

          END. ",SARAH,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
212549,212552,,,-1,-1,"             

          END. ",HER,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221363,221366,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221657,221660,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221749,221752,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221794,221799,,,-1,-1,"             

          END. ",she's,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221945,221948,,,-1,-1,"             

          END. ",She,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
221993,221996,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222004,222011,,,-1,-1,"             

          END. ",herself,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222018,222021,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222184,222187,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222240,222243,,,-1,-1,"             

          END. ",she,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222462,222467,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
222591,222594,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222640,222643,,,-1,-1,"             

          END. ",HER,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
222734,222737,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
250669,250674,,,-1,-1,"             

          END. ",Sarah,"


 
                         ",18,Sarah,false,false,false,false,false,false,false
250698,250701,,,-1,-1,"             

          END. ",her,"


 
                         ",18,Sarah,false,false,false,true,false,false,false
262259,262268,,,-1,-1,"             

          END. ",your wife,"


 
                         ",18,Sarah,false,false,false,false,false,true,false
89038,89045,,,-1,-1,"             

          END. ",You sir,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89065,89068,,,-1,-1,"             

          END. ",you,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89088,89092,,,-1,-1,"             

          END. ",your,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89144,89149,,,-1,-1,"             

          END. ",A MAN,"


 
                         ",19,A MAN,false,false,false,false,false,true,false
89213,89216,,,-1,-1,"             

          END. ",his,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89225,89227,,,-1,-1,"             

          END. ",He,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89327,89330,,,-1,-1,"             

          END. ",MAN,"


 
                         ",19,A MAN,false,false,false,false,false,true,false
89353,89357,,,-1,-1,"             

          END. ",mine,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89439,89442,,,-1,-1,"             

          END. ",you,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
89508,89513,,,-1,-1,"             

          END. ",yours,"


 
                         ",19,A MAN,false,false,false,true,false,false,false
11367,11376,,,-1,-1,"             

          END. ",the JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
12005,12014,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
12031,12033,,,-1,-1,"             

          END. ",He,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
12118,12123,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
12146,12147,,,-1,-1,"             

          END. ",I,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
12406,12411,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
12491,12493,,,-1,-1,"             

          END. ",me,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
12506,12507,,,-1,-1,"             

          END. ",I,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
12753,12762,,,-1,-1,"             

          END. ",the Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
54659,54664,,,-1,-1,"             

          END. ",Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
54822,54825,,,-1,-1,"             

          END. ",you,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
54886,54891,,,-1,-1,"             

          END. ",Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
54977,54986,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
55235,55240,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
55511,55516,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
55948,55957,,,-1,-1,"             

          END. ",The JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56061,56072,,,-1,-1,"             

          END. ",your honour,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56179,56188,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56277,56282,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56545,56554,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56651,56656,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56797,56802,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
56814,56815,,,-1,-1,"             

          END. ",I,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
57101,57110,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
57209,57214,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
57755,57760,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
58216,58225,,,-1,-1,"             

          END. ",The Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
58309,58314,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
58686,58691,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
58960,58965,,,-1,-1,"             

          END. ",Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
64331,64340,,,-1,-1,"             

          END. ",the Judge,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
64359,64368,,,-1,-1,"             

          END. ",The JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
64408,64411,,,-1,-1,"             

          END. ",his,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
64471,64476,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
236544,236549,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
236799,236808,,,-1,-1,"             

          END. ",The JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
236858,236861,,,-1,-1,"             

          END. ",his,"


 
                         ",20,JUDGE,false,false,false,true,false,false,false
236921,236926,,,-1,-1,"             

          END. ",JUDGE,"


 
                         ",20,JUDGE,false,false,false,false,false,true,false
97132,97145,,,-1,-1,"             

          END. ",TICKET HAWKER,"


 
                         ",21,TICKET HAWKER,false,false,false,false,false,true,false
366,372,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
1427,1440,,,-1,-1,"             

          END. ",a BEARDED MAN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
1452,1455,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
1591,1602,,,-1,-1,"             

          END. ",Bearded Man,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,true,false
1619,1621,,,-1,-1,"             

          END. ",He,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
1647,1650,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
1815,1826,,,-1,-1,"             

          END. ",Bearbed Man,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
2288,2299,,,-1,-1,"             

          END. ",Bearbed Man,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
2671,2692,,,-1,-1,"             

          END. ","Bearded
          Man","


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
3017,3019,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
3207,3210,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
3217,3220,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
3370,3381,,,-1,-1,"             

          END. ",Bearded Man,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
3392,3395,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
3425,3448,,,-1,-1,"             

          END. ","ALFRED
          BORDEN","


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,true
3514,3525,,,-1,-1,"             

          END. ",BEARDED MAN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,true,false
3537,3538,,,-1,-1,"             

          END. ",I,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
3656,3662,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
3814,3818,,,-1,-1,"             

          END. ",that,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,true,false,false
4182,4188,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
4306,4308,,,-1,-1,"             

          END. ",He,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
4408,4414,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
5110,5116,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
5145,5148,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
5222,5228,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
6446,6452,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
7917,7923,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
8155,8161,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
8998,9007,,,-1,-1,"             

          END. ",a someone,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,true,true,false
9096,9102,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
9168,9174,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
10386,10392,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
10521,10527,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
10553,10556,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
11079,11088,,,-1,-1,"             

          END. ",Mr.Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
11258,11261,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
11263,11265,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
12235,12250,,,-1,-1,"             

          END. ",Alfred Borden's,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
12878,12884,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
12921,12927,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
13077,13080,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
13082,13088,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
13236,13242,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
13811,13814,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
13861,13863,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
13914,13916,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
14163,14169,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
14303,14309,,,-1,-1,"             

          END. ",BOrden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
14474,14480,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
14527,14530,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
14987,14993,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
15160,15166,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
15421,15427,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
15620,15626,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
15685,15687,,,-1,-1,"             

          END. ",my,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
15789,15795,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
15823,15825,,,-1,-1,"             

          END. ",my,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
15956,15960,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16061,16067,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
16079,16080,,,-1,-1,"             

          END. ",I,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16097,16103,,,-1,-1,"             

          END. ",myself,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16127,16129,,,-1,-1,"             

          END. ",my,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16156,16162,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
16202,16205,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16285,16291,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
16438,16441,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
16459,16463,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
